0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.16485046390227814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.21151606667793318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.446958323154147e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00042927929529368303 1.0647811440081067e-05 0.0 4.1084873987966297e-07 0.0 0.0 0.0035627291213677207 0.0 0.0 0.0 0.0 0.0 0.0016357298990029218 2.0647669796306417e-06 0.0 0.0 0.0 0.0 0.00010623650753809439 3.197512936069327e-06 0.0 0.00016958155327467586 0.0 1.9582431181430448e-07 0.00017390447453773783 0.0 0.0 5.506819663645511e-06 1.4245531781454278e-06 6.321848395246287e-07 
0.31927243540401884 5.707254317147874e-06 2.0687882217043424e-05 0.0 7.5752300924022824e-06 3.2959070124739146e-07 2.8235531941462168e-05 1.2229738676324949e-05 0.0 4.848074311903116e-07 4.949303403743212e-06 3.0253428535198385e-05 0.00038068835314623785 5.350818278472437e-05 6.241139043069289e-05 1.315232458002048e-06 2.147377582187842e-06 0.0 0.00015929956203152495 1.2930752198540129e-05 9.879029420251123e-06 0.00015646790397070895 0.0 0.0 8.976061686121915e-05 8.998281126835858e-06 6.171003552841836e-05 0.0 0.0 0.0 
0.3950644390490944 0.0 0.0 0.0 2.6979570341319864e-05 4.057559827149253e-06 0.0 4.3433656550054194e-05 0.0 0.0 0.0 0.0 0.00012263769696177 0.0 0.0 0.0 1.3889027536507929e-06 0.0 0.0 0.0 5.8782431498526696e-05 0.0 2.3694184453079613e-06 0.0 0.0 5.972457061356471e-06 2.6215365200504287e-05 0.0 0.0 0.0 
0.130340364714238 0.0 0.0 0.00011438834269488651 0.0 0.0 0.0 0.0 0.0 0.0 9.347966287720108e-05 0.00028834178527251196 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.44183932618141963 1.2811496850866627e-06 1.433710616956445e-06 2.8318544491521958e-05 0.00013015727387660013 0.0002295079705683638 0.0004905538843815798 7.127964612168119e-05 3.475941972004629e-05 2.452685617223623e-05 4.088290078359811e-05 6.853998753343436e-07 0.00011077245074785717 2.8659683804475477e-05 6.320726669608826e-05 1.1046129666617127e-05 3.911272030829802e-05 2.7054156899685344e-05 0.0005687568141435632 5.3616283483085553e-05 0.0 0.0 6.011474717072015e-06 1.7811394401376835e-05 2.4759247030684995e-05 4.274563285527524e-05 7.602016020457188e-05 0.0 0.0 2.0180785085681568e-05 
0.14761364290387763 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002119050677672451 0.00036494680254301306 1.11330215414611e-05 0.0 0.0 0.0 0.0 0.0011438089624652356 0.0 0.0 0.0 0.0 0.0 0.00012394995364158924 0.0 0.0 0.0 0.0 0.0 
